link,date,summary
https://vtv.vn/xa-hoi/mua-dau-mua-tren-dien-rong-giup-giai-nhiet-chong-chay-rung-20240503194824334.htm,03/05/2024,"Ngày 3/5, nhiều địa phương miền Trung và Nam Bộ đã xuất hiện những cơn mưa “vàng”, giúp giải nhiệt sau nhiều ngày nắng nóng, khô hạn."
https://vtv.vn/xa-hoi/phat-hien-co-so-cung-cap-luon-ngong-nam-lon-ban-cho-quan-an-tai-ha-noi-20240503182027484.htm,03/05/2024,Công an TP Hà Nội vừa phát hiện một cơ sở chuyên kinh doanh thực phẩm đông lạnh không đảm bảo an toàn thực phẩm ở ngoại thành Hà Nội.
https://vtv.vn/xa-hoi/thu-tuong-chinh-phu-ra-cong-dien-chi-dao-ngan-ngua-xu-ly-ngo-doc-thuc-pham-2024050319205343.htm,03/05/2024,Thủ tướng Chính phủ yêu cầu UBND tỉnh Đồng Nai chỉ đạo các ngành chức năng tập trung cứu chữa các bệnh nhân bị ngộ độc thực phẩm xảy ra tại thành phố Long Khánh.
https://vtv.vn/xa-hoi/con-mua-giai-nhiet-cho-vung-kho-han-bac-lieu-20240503185951824.htm,03/05/2024,"Cơn mưa lớn kéo dài nhiều giờ trên diện rộng tại tỉnh Bạc Liêu giúp giải nhiệt, giải cứu hơn 4.000ha lúa Hè Thu."
https://vtv.vn/chinh-tri/pho-thu-tuong-yeu-cau-ra-soat-danh-gia-toan-dien-cac-du-an-bot-giao-thong-20240503180440329.htm,03/05/2024,"Phó Thủ tướng Chính phủ Trần Hồng Hà yêu cầu Bộ Giao thông vận tải rà soát, đánh giá toàn diện các dự án BOT giao thông."
https://vtv.vn/xa-hoi/de-xuat-tang-muc-tro-cap-uu-dai-nguoi-co-cong-tu-1-7-20240503175731188.htm,03/05/2024,"Bộ LĐ-TB&XH đề xuất thực hiện cải cách chính sách tiền lương, từ ngày 1/7 tăng mức trợ cấp ưu đãi người có công với cách mạng."
https://vtv.vn/chinh-tri/moi-tu-van-uy-tin-chat-luong-trien-khai-du-an-thanh-phan-4-san-bay-long-thanh-20240503174556674.htm,03/05/2024,"Phó Thủ tướng Trần Hồng Hà yêu cầu Bộ Giao thông vận tải khi triển khai Dự án thành phần 4, Cảng hàng không quốc tế Long Thành cần mời tư vấn uy tín, chất lượng."
https://vtv.vn/xa-hoi/tay-nguyen-va-nam-bo-co-mua-rao-va-dong-cuc-bo-20240503172344572.htm,03/05/2024,"Khu vực Tây Nguyên và Nam Bộ có mưa rào và dông cục bộ. Riêng các tỉnh Kon Tum, Gia Lai chiều tối có mưa rào, dông rải rác."
https://vtv.vn/xa-hoi/binh-thuan-soi-dong-festival-cheo-sup-tai-dao-phu-quy-20240503141828757.htm,03/05/2024,"Với dịp hè sắp đến, tỉnh Bình Thuận tổ chức lễ hội chèo SUP, thu hút nhiều du khách đến tham gia."
https://vtv.vn/xa-hoi/tu-ngay-15-5-bac-bo-va-bac-trung-bo-xuat-hien-nang-nong-20240503152817583.htm,03/05/2024,"Khoảng từ 15/5 trở đi, do áp thấp nóng phía Tây tiếp tục hoạt động mạnh nên khu vực Bắc Bộ, Bắc Trung Bộ tiếp tục xuất hiện nắng nóng và nắng nóng gay gắt."
https://vtv.vn/xa-hoi/ban-anh-hung-ca-bang-anh-ve-dien-bien-phu-20240503144115554.htm,03/05/2024,Cố nghệ sĩ Triệu Đại là phóng viên duy nhất có bộ ảnh hoàn chỉnh về chiến dịch Điện Biên Phủ từ lúc mở màn đến khi chiến dịch toàn thắng.
https://vtv.vn/xa-hoi/no-luc-tim-kiem-2-ngu-dan-mat-tich-sau-su-co-lat-thuyen-do-song-danh-chim-2024050314302873.htm,03/05/2024,"Rạng sáng ngày 3/5, một tàu câu mực của ngư dân trong quá trình khai thác hải sản trên biển bất ngờ gặp gió lốc và bị sóng lớn đánh chìm khiến 2 ngư dân mất tích."
https://vtv.vn/xa-hoi/tuyen-an-6-bi-cao-trong-vu-nhan-hoi-lo-tai-trung-tam-dang-kiem-o-dong-thap-20240503142400398.htm,03/05/2024,"Theo Hội đồng xét xử, 6 bị cáo đã cấu kết với nhau nhận tiền hối lộ của chủ phương tiện khi đến đăng kiểm tại Trung tâm Đăng kiểm 66-02D để bỏ qua lỗi, cho đạt đăng kiểm."
https://vtv.vn/xa-hoi/tinh-trang-khai-thac-dat-trai-phep-dien-ra-ngang-nhien-ca-ngay-lan-dem-20240503140546321.htm,03/05/2024,"Những chiếc xe chở đất có dấu hiệu quá tải vô tư lưu thông trên quốc lộ 14, rồi rẽ đi nhiều tuyến đường nhánh trên địa bàn huyện Cư Jut mà không gặp bất kỳ trở ngại nào."
https://vtv.vn/xa-hoi/tinh-trang-sat-lo-dien-ra-lien-tiep-tai-can-tho-gay-thiet-hai-gan-12-ty-dong-20240503135933543.htm,03/05/2024,"Mặc dù đang là mùa khô hạn, tuy nhiên hàng loạt vụ sạt lở vừa xảy ra tại thành phố Cần Thơ đã ảnh hưởng lớn đến đời sống của người dân. Tổng thiệt hại gần 12 tỷ đồng."
https://vtv.vn/xa-hoi/kon-tum-xay-ra-dong-dat-co-do-lon-40-tai-huyen-kon-plong-2024050313522072.htm,03/05/2024,"Trận động đất xảy ra vào khoảng 10 giờ 7 phút 7 giây, ngày 3/5, tại tọa độ 14.786 độ Vĩ Bắc 108.311 độ Kinh Đông. Độ sâu chấn tiêu khoảng 8,2km, không gây rủi ro."
https://vtv.vn/xa-hoi/vu-nghi-ngo-doc-banh-mi-469-nguoi-nhap-vien-12-tre-em-co-bieu-hien-nang-20240503134651965.htm,03/05/2024,"Bệnh viện Nhi đồng Đồng Nai đến sáng nay đã tiếp nhận 12 trẻ với các biểu hiện nặng của ngộ độc. Trong đó, có 1 ca sốc, 2 ca nặng thở máy, lọc máu ngay trong đêm qua."
https://vtv.vn/xa-hoi/san-khau-online-noi-nguoi-cao-tuoi-hoi-xuan-20240503132129699.htm,03/05/2024,"Những hội nhóm yêu thích ca hát được lập ra, mạng xã hội trở thành sân khấu lớn để những người cao tuổi yêu thích văn nghệ thể hiện giọng hát, giao lưu, kết bạn."
https://vtv.vn/xa-hoi/cong-an-huyen-thanh-tri-dang-dieu-tra-lam-ro-vu-phong-vien-thoi-bao-vtv-bi-hanh-hung-20240503121626962.htm,03/05/2024,"Vụ phóng viên N.V.C của Thời báo VTV bị hành hung dẫn đến chấn thương khi đang tác nghiệp vụ cháy ở Thanh Trì đang được công an huyện điều tra, làm rõ."
https://vtv.vn/xa-hoi/yeu-cau-ra-soat-kiem-tra-gia-ve-may-bay-noi-dia-tang-cao-20240503114352029.htm,03/05/2024,"Theo Bộ trưởng Bộ Giao thông vận tải, tình trạng giá vé máy bay của các hãng hàng không nội địa tăng cao đã ảnh hưởng trực tiếp tới nhu cầu đi lại của người dân."
https://vtv.vn/xa-hoi/khoanh-khac-an-tuong-trong-chuong-trinh-nghe-thuat-dac-biet-dien-bien-phu-khong-bao-gio-quen-20240503015959747.htm,03/05/2024,"không bao giờ quên"" đã mang lại nhiều cảm xúc cho người xem."
https://vtv.vn/xa-hoi/nuoc-kenh-o-xa-dai-an-chuyen-mau-den-hoi-thoi-keo-dai-nhieu-km-20240503105141587.htm,03/05/2024,"Theo phản ánh của người dân ở xã Đại An, huyện Vụ Bản, Nam Định, một tuyến kênh ở địa phương đột ngột chuyển màu đen sì, hôi thối, kéo dài suốt 5 km."
https://vtv.vn/xa-hoi/chien-dich-dien-bien-phu-qua-hoi-uc-keo-phao-cua-cuu-chien-binh-dan-toc-thai-20240503103204129.htm,03/05/2024,"Dù tai không còn nghe rõ, mắt không còn nhìn rõ, nhưng ký ức về những ngày kéo pháo ở chiến trường Điện Biên Phủ đối với ông Lò Văn Inh chỉ mới như ngày hôm qua."
https://vtv.vn/xa-hoi/nhieu-vuon-cay-thanh-long-o-binh-thuan-chet-kho-vi-thieu-nuoc-20240503100335845.htm,03/05/2024,"Tại Bình Thuận, 7 tháng qua, người dân ở huyện Hàm Thuận Nam không đón được cơn mưa nào. Cũng đã hơn 2 tháng, hồ chứa nước và các nhánh sông cạn trơ đáy."
https://vtv.vn/xa-hoi/nang-nong-keo-dai-co-the-dan-den-mat-an-toan-ve-sinh-thuc-pham-gay-ra-ngo-doc-20240503091153628.htm,03/05/2024,"Tình trạng nắng nóng kéo dài ở TP Hồ Chí Minh tạo môi trường thuận lợi để vi khuẩn phát triển, dẫn đến thực phẩm mất an toàn vệ sinh, có thể gây ra ngộ độc thực phẩm."
https://vtv.vn/xa-hoi/tu-1-6-se-bi-thu-hoi-giay-phep-lai-xe-neu-cho-nguoi-khac-muon-20240503092953481.htm,03/05/2024,"Theo Thông tư 05 của Bộ Giao thông vận tải, từ 1/6, người cho người khác mượn giấy phép lái xe sẽ bị thu hồi."
https://vtv.vn/xa-hoi/5-san-bay-lon-thu-phi-khong-dung-tu-5-5-2024050308384706.htm,03/05/2024,"5 sân bay lớn gồm: Nội Bài, Cát Bi, Phú Bài, Đà Nẵng và Tân Sơn Nhất dự kiến đồng loạt thu phí không dừng từ ngày 5/5."
https://vtv.vn/xa-hoi/lam-dong-tang-cuong-bien-phap-cap-bach-phong-chong-chay-rung-20240503075044361.htm,03/05/2024,"Tỉnh Lâm Đồng bắt đầu triển khai tăng cường biện pháp cấp bách phòng cháy, chữa cháy rừng; tuyệt đối không để xảy ra tình trạng lơ là, mất cảnh giác dù đã có mưa đầu mùa."
https://vtv.vn/xa-hoi/di-bo-tren-cao-toc-noi-bai-lao-cai-nguoi-dan-ong-bi-o-to-tong-tu-vong-20240503074907735.htm,03/05/2024,"Đi bộ trên cao tốc Nội Bài Lào Cai, người đàn ông va chạm với một xe ô tô, bị ép vào dải phân cách cứng khiến nạn nhân tử vong."
https://vtv.vn/kinh-te/khach-qua-tan-son-nhat-dip-le-30-4-1-5-giam-gan-10-20240502193341786.htm,03/05/2024,"Trong cao điểm 6 ngày phục vụ dịp nghỉ lễ 30/4 và 1/5, lượng khách tại sân bay Tân Sơn Nhất giảm so với cùng kỳ."
https://vtv.vn/xa-hoi/vi-sao-cao-toc-cam-lam-vinh-hao-chua-thu-phi-20240503072833962.htm,03/05/2024,"Tuyến cao tốc Cam Lâm Vĩnh Hảo vẫn chưa tiến hành thu phí vào ngày 2/5 như kế hoạch ban đầu, do chưa được Bộ Giao thông vận tải thông qua."
https://vtv.vn/xa-hoi/tuoc-bang-lai-tai-xe-xe-bus-chay-nguoc-chieu-tren-quoc-lo-1a-20240503070936165.htm,03/05/2024,"Ngày 2/5, một tài xế xe bus ở Hà Tĩnh bị tước giấy phép lái xe 2 tháng, phạt 5 triệu đồng về hành vi chạy ngược chiều trên Quốc lộ 1A."
https://vtv.vn/xa-hoi/khan-truong-xac-dinh-nguyen-nhan-ca-chet-hang-loat-tren-song-ma-2024050307015352.htm,03/05/2024,Hơn 10 tấn cá của 114 hộ nuôi cá lồng trên sông Mã bị chết hàng loạt chưa rõ nguyên nhân trong vòng 6 ngày qua.
https://vtv.vn/xa-hoi/ha-noi-yeu-cau-chuan-bi-xe-bon-cung-cap-nuoc-sach-cho-nguoi-dan-20240503064905836.htm,03/05/2024,UBND thành phố Hà Nội yêu cầu các đơn vị liên quan trên địa bàn chuẩn bị xe bồn để sẵn sàng cung cấp nước sạch cho người dân trong mùa hè năm 2024.
https://vtv.vn/xa-hoi/dien-bien-phu-khong-bao-gio-quen-chuong-trinh-nghe-thuat-dac-biet-tai-hien-chien-dich-lich-su-20240503011513118.htm,03/05/2024,"Tối 2/5, tại Nhà hát Hồ Gươm (Hà Nội) đã diễn ra chương trình nghệ thuật đặc biệt “Điện Biên Phủ không bao giờ quên”."
https://vtv.vn/phap-luat/be-gai-9-thang-tuoi-tu-vong-o-tay-ninh-nghi-bi-cha-ruot-sat-hai-20240503063534191.htm,03/05/2024,"Một bé gái 9 tháng tuổi ở huyện Châu Thành (Tây Ninh) tử vong trong nhà với nhiều vết bầm tím trên cơ thể, nghi bị cha ruột sát hại."
https://vtv.vn/xa-hoi/mien-bac-mua-dong-mien-nam-tiep-tuc-nang-nong-20240503061148801.htm,03/05/2024,"Hôm nay (3/5), miền Bắc có mưa vừa và dông, cục bộ có mưa to đến rất to. Trong khi miền Nam tiếp tục có nắng nóng gay gắt."
https://vtv.vn/xa-hoi/phe-duyet-dieu-chinh-cuc-bo-quy-hoach-cang-hang-khong-quoc-te-noi-bai-20240502212441271.htm,03/05/2024,Bộ Giao thông Vận tải vừa ban hành Quyết định số 497/QĐ-BGTVT phê duyệt điều chỉnh cục bộ quy hoạch Cảng Hàng không Quốc tế Nội Bài thời kỳ 2021-2030.
https://vtv.vn/xa-hoi/ham-chi-huy-tuong-do-cat-noi-la-co-quyet-chien-quyet-thang-tung-bay-20240502135446557.htm,03/05/2024,"Cách đây 70 năm, tại Hầm chỉ huy của tướng Đờ Cát (De Castries), Lá cờ Quyết chiến Quyết thắng của quân đội ta tung bay, báo hiệu chiến dịch Điện Biên Phủ toàn thắng."
https://vtv.vn/giao-duc/tp-ho-chi-minh-15-hoc-sinh-nhap-vien-nghi-ngo-doc-thuc-pham-20240503003839746.htm,03/05/2024,15 học sinh tiểu học tại 4 trường trên địa bàn TP Hồ Chí Minh nhập viện do nghi ngộ độc sau khi ăn sushi và bánh mì.
https://vtv.vn/xa-hoi/can-tho-xay-ra-4-vu-sat-lo-bo-song-trong-hai-ngay-20240502213039069.htm,02/05/2024,"Trong hai ngày 29 30/4 đã liên tiếp xảy ra 4 vụ sạt lở, sụt lún tại quận Thốt Nốt và huyện Phong Điền, ảnh hưởng 6 căn nhà của người dân."
https://vtv.vn/xa-hoi/tai-hien-lai-bep-hoang-cam-trong-chien-thang-lich-su-dien-bien-phu-20240502203354765.htm,02/05/2024,"Hoạt động trải nghiệm lý thú vừa diễn ra tái hiện bếp Hoàng Cầm, để hiểu hơn về những điều bình dị nhưng mang ý nghĩa sâu sắc đằng sau chiến thắng Điện Biên Phủ."
https://vtv.vn/xa-hoi/vu-nghi-ngo-doc-sau-an-banh-mi-o-dong-nai-hon-300-nguoi-nhap-vien-20240502204003678.htm,02/05/2024,"Liên quan đến vụ nghi ngộ độc sau khi ăn bánh mì, Bệnh viện Đa khoa khu vực Long Khánh và Bệnh viện Đa khoa Cao su Đồng Nai đã tiếp nhận, điều trị cho hơn 300 người."
https://vtv.vn/xa-hoi/thi-diem-chi-tra-bao-hiem-qua-tai-khoan-xa-hoi-20240502202210452.htm,02/05/2024,"Việc chi trả các chế độ bảo hiểm không dùng tiền mặt sẽ giúp bảo đảm chi trả đúng người, nhanh chóng và tiết kiệm chi phí phát sinh."
https://vtv.vn/xa-hoi/nguoi-dan-ke-lai-khoanh-khac-vu-no-kinh-hoang-xay-ra-tai-xuong-go-o-dong-nai-20240502200643932.htm,02/05/2024,"6 công nhân thiệt mạng và 5 người bị thương là những hậu quả của vụ nổ lò hơi kinh hoàng, xảy ra ngày hôm qua tại một xưởng sản xuất gỗ ở huyện Vĩnh Cửu, tỉnh Đồng Nai."
https://vtv.vn/xa-hoi/bac-bo-va-thanh-hoa-co-mua-to-den-rat-to-20240502200011526.htm,02/05/2024,"Từ chiều tối 2/5 đến ngày 3/5, Bắc Bộ và Thanh Hóa có mưa vừa, giông, cục bộ có mưa to đến rất to."
https://vtv.vn/xa-hoi/nam-thanh-nien-nam-tren-yen-xe-lao-vun-vut-trong-lan-brt-o-ha-noi-20240502192711755.htm,02/05/2024,"Nam thanh niên nằm trên yên xe máy không gắn biển kiểm soát, không đội mũ bảo hiểm, phóng vun vút trong làn đường dành riêng cho xe bus nhanh BRT ở Hà Nội."
https://vtv.vn/xa-hoi/vu-ngo-doc-thuc-pham-o-dong-nai-de-nghi-xu-ly-nghiem-chu-co-so-banh-mi-20240502185929211.htm,02/05/2024,"UBND TP Long Khánh đề nghị xử lý nghiêm chủ cơ sở bánh mì, cá nhân liên quan đến vụ ngộ độc thực phẩm sau khi ăn bánh mì nhập viện ở Bệnh viện Đa khoa khu vực Long Khánh."
https://vtv.vn/kinh-te/gia-yen-bat-ngo-tang-vot-20240502160055835.htm,02/05/2024,"Đồng Yen của Nhật Bản đã đạt mức cao nhất trong ngày 153,10 Yen/USD vào phiên giao dịch 1/5, sau khi Cục Dự trữ liên bang Mỹ (Fed) quyết định giữ nguyên lãi suất."
https://vtv.vn/xa-hoi/chay-thieu-rui-kho-phe-lieu-rong-gan-500-m2-20240502160505096.htm,02/05/2024,"Vụ cháy xảy ra tại xã An Hòa, huyện Châu Thành, tỉnh An Giang đã thiêu rụi hoàn toàn kho phế liệu rộng gần 500 m2."
https://vtv.vn/xa-hoi/be-trai-7-tuoi-chet-duoi-o-ho-boi-nguoi-lon-tai-tp-ho-chi-minh-20240502165736914.htm,02/05/2024,"Công an quận 12, TP Hồ Chí Minh lập hồ sơ, điều tra vụ việc bé trai bảy tuổi đuối nước tử vong, xảy ra ở hồ bơi Moscow, phường Tân Thới Nhất."
https://vtv.vn/xa-hoi/o-to-bmw-boc-chay-ngun-ngut-giua-trua-o-ha-noi-20240502164337007.htm,02/05/2024,"Một chiếc ô tô hãng BMW đang đỗ ở đường Ngô Thì Sỹ, bất ngờ bốc cháy giữa trưa. Hiện, lực lượng chức năng chưa xác định được danh tính chủ phương tiện này."
https://vtv.vn/xa-hoi/xe-dau-keo-lao-xuong-thanh-cau-tai-xe-bi-thuong-mac-ket-trong-cabin-20240502163611407.htm,02/05/2024,Chiếc xe đầu kéo bị mất lái lao qua thành cầu rồi rơi xuống suối khiến tài xế bị thương mắc kẹt trong cabin.
https://vtv.vn/xa-hoi/nguoi-dan-dien-bien-tiep-do-an-nuoc-uong-hat-cung-chien-si-luyen-tap-dieu-binh-dieu-hanh-20240502155428418.htm,02/05/2024,"Nhiều ngày qua, các gia đình ở Điện Biên đã chủ động chuẩn bị đồ ăn, nước uống, hoa quả miễn phí để tiếp sức cho các chiến sĩ luyện tập diễu binh diễu hành trên đường phố."
https://vtv.vn/kinh-te/du-kien-tien-luong-trung-binh-cua-cong-chuc-vien-chuc-tang-khoang-30-20240502150945612.htm,02/05/2024,"Từ 1/7 tới đây, dự kiến tiền lương bình quân chung của cán bộ, công chức, viên chức sẽ được tăng khoảng 30%."
https://vtv.vn/xa-hoi/vu-nghi-ngo-doc-banh-mi-o-dong-nai-so-nguoi-nhap-vien-tang-len-250-20240502151859119.htm,02/05/2024,"Đến trưa 2/5, bệnh viện Đa khoa khu vực Long Khánh (Đồng Nai) tiếp nhận và điều trị cho khoảng 250 bệnh nhân với các triệu chứng nghi ngộ độc thực phẩm sau khi ăn bánh mì."
https://vtv.vn/xa-hoi/ao-ho-o-nhiem-lot-xac-thanh-cong-vien-be-boi-20240502131312272.htm,02/05/2024,"Nhìn làn nước trong xanh, mọi người vô tư bơi lội, ít ai ngờ rằng chỉ vài năm trước nơi đây còn là ao hồ ô nhiễm, bốc mùi hôi thối."
https://vtv.vn/xa-hoi/an-sinh-tieu-chi-quan-trong-de-day-nhanh-tien-do-giai-phong-mat-bang-20240502130659055.htm,02/05/2024,"Chăm lo an sinh là cách dự án Vành đai 3, đi qua TP Thủ Đức, TP Hồ Chí Minh hoàn thành 99% công tác giải phóng mặt bằng sau gần 1 năm khởi công."
https://vtv.vn/xa-hoi/lao-dong-that-nghiep-khong-man-ma-hoc-nghe-20240502113539742.htm,02/05/2024,"Từ năm 2015 đến nay, tỷ lệ người lao động thất nghiệp tham gia học nghề hàng năm chỉ vào khoảng 4% số lao động hưởng trợ cấp thất nghiệp."
https://vtv.vn/xa-hoi/nan-nhan-nang-nhat-vu-no-lo-hoi-o-dong-nai-da-qua-con-nguy-kich-20240502121216269.htm,02/05/2024,"Thông tin từ Bệnh viện Đa khoa Thống Nhất, các nạn nhân bị thương trong vụ nổ lò hơi nghiêm trọng tại Đồng Nai xảy ra ngày 1/5 đã qua cơn nguy kịch."
https://vtv.vn/xa-hoi/nghe-an-mua-da-khien-hon-200-ngoi-nha-bi-thung-mai-hu-hai-20240502111051571.htm,02/05/2024,Trận mưa đá kéo dài hơn 10 phút xảy ra ở huyện miền núi Tương Dương (Nghệ An) đã gây hư hỏng nhiều mái nhà của người dân.
https://vtv.vn/xa-hoi/bo-cong-an-chi-dao-khan-truong-lam-ro-vu-no-lo-hoi-o-dong-nai-20240502112756.htm,02/05/2024,"Bộ trưởng Bộ Công an chỉ đạo Công an tỉnh Đồng Nai khẩn trương điều tra, làm rõ nguyên nhân vụ tai nạn lao động nổ lò hơi làm 6 công nhân tử vong và 5 người bị thương."
https://vtv.vn/xa-hoi/ha-noi-va-cham-xe-may-voi-xe-dap-lam-1-nguoi-tu-vong-20240502112150224.htm,02/05/2024,"Sáng 2/5, tại đầu ngõ 139 phố Nguyễn Ngọc Vũ (Hà Nội) đã xảy ra va chạm giữa 1 xe máy và xe đạp khiến 1 người tử vong tại chỗ."
https://vtv.vn/xa-hoi/giai-cuu-5-nan-nhan-bi-lua-ban-ra-nuoc-ngoai-2024050211212191.htm,02/05/2024,"Trong 5 công nhân được giải cứu lần này có 3 nam và 2 nữ, đều ở tỉnh Tây Ninh."
https://vtv.vn/xa-hoi/o-to-mercedes-lat-ngua-sau-va-cham-voi-xe-may-o-ha-noi-20240502104103102.htm,02/05/2024,"Sau va chạm với xe máy, ô tô tiếp tục lao lên vỉa hè, đâm vào cột đèn chiếu sáng rồi lật ngửa."
https://vtv.vn/xa-hoi/khen-thuong-hai-can-bo-xa-cuu-nguoi-duoi-nuoc-20240502101830431.htm,02/05/2024,UBND thành phố Móng Cái (Quảng Ninh) quyết định khen thưởng đối với 2 cán bộ xã Vĩnh Trung đã có hành động dũng cảm cứu một du khách bị đuối nước.
https://vtv.vn/xa-hoi/csgt-ho-tro-hai-anh-em-mat-viec-xin-di-nho-xe-ve-que-phai-xuong-giua-duong-20240502101109668.htm,02/05/2024,"Hai anh em công nhân mất việc, gặp nạn trên đường về quê được tổ công tác thuộc Trạm CSGT Phú Lộc kịp thời giúp đỡ."
https://vtv.vn/xa-hoi/cong-nha-do-sap-de-be-trai-7-tuoi-tu-vong-20240502095631868.htm,02/05/2024,"Trên địa bàn xã Cẩm Hà, huyện Cẩm Xuyên, Hà Tĩnh vừa xảy ra sự việc cổng nhà bị đổ sập, đè tử vong một bé trai 7 tuổi."
https://vtv.vn/xa-hoi/khai-thac-tro-lai-nut-giao-dong-thang-noi-voi-tuyen-cao-toc-mai-son-quoc-lo-45-20240502081336723.htm,02/05/2024,Nút giao Đồng Thắng trên tuyến cao tốc Mai Sơn Quốc lộ 45 đã chính thức đi vào hoạt động phục vụ nhu cầu lưu thông của người dân.
https://vtv.vn/xa-hoi/kiem-tra-viec-quan-ly-hoat-dong-kinh-doanh-van-tai-sat-hach-lai-xe-20240502074352404.htm,02/05/2024,"Bộ Giao thông vận tải lập các đoàn kiểm tra về công tác đào tạo, sát hạch lái xe và quản lý kinh doanh vận tải bằng xe ô tô."
https://vtv.vn/xa-hoi/trung-bo-tay-nguyen-va-nam-bo-tiep-dien-tinh-trang-nang-nong-dien-rong-20240502063706766.htm,02/05/2024,Hiện tượng nắng nóng và nắng nóng gay gắt trên cả nước dự báo xuất hiện nhiều hơn so với trung bình nhiều cùng thời kỳ.
https://vtv.vn/xa-hoi/nghiem-cam-moi-hoat-dong-tiem-an-nguy-co-mat-an-toan-tren-song-po-co-20240502062207124.htm,02/05/2024,"Chiều 1/5, UBND huyện Đức Cơ (Gia Lai) đã ban hành Công văn 750/UBND-VX nghiêm cấm mọi hoạt động tiềm ẩn nguy cơ mất an toàn trên sông Pô Cô."
https://vtv.vn/xa-hoi/ba-thieu-nien-tu-vong-khi-tam-o-suoi-do-quang-binh-20240502060357414.htm,02/05/2024,"Chiều 1/5, ông Cao Xuân Dương, Chủ tịch UBND xã Trung Hóa (Huyện Minh Hóa, Quảng Bình) cho biết trên địa bàn vừa xảy ra vụ đuối nước khiến 3 thiếu niên tử vong."
https://vtv.vn/xa-hoi/thoi-tiet-ngay-2-5-ha-noi-chieu-toi-co-mua-rao-va-dong-20240502054626283.htm,02/05/2024,"Thủ đô Hà Nội ngày có mưa vài nơi, chiều tối và đêm có mưa rào rải rác và có nơi có dông, trong mưa dông có khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh."
https://vtv.vn/xa-hoi/dot-to-ong-gay-chay-rung-va-khien-1-nguoi-bi-bong-nang-20240502053518195.htm,02/05/2024,"Thông tin từ Hạt Kiểm lâm huyện A Lưới, nguyên nhân gây cháy rừng phòng hộ A Lưới, Thừa Thiên Huế xảy ra cách đây 2 ngày là do người dân đốt tổ ong để lấy mật."
https://vtv.vn/xa-hoi/be-trai-13-tuoi-bi-lac-3-ngay-da-ve-nha-an-toan-20240501190617264.htm,02/05/2024,"Cháu Đ. cho biết cháu đem xe đi sửa nhưng nhiều tiệm đóng cửa nghỉ lễ, cháu dắt xe đi qua nhiều tuyến đường rồi bị lạc."
https://vtv.vn/xa-hoi/lao-dong-phi-chinh-thuc-la-doan-vien-cong-doan-20240501210724553.htm,02/05/2024,Việc mở rộng lưới an sinh đến với lao động phi chính thức không chỉ giúp cải thiện đời sống của họ mà còn giúp định hình chính sách sao cho không có ''vùng lõm''.
https://vtv.vn/xa-hoi/hon-70-nguoi-nhap-vien-nghi-ngo-doc-thuc-pham-sau-khi-an-banh-mi-20240501210302753.htm,01/05/2024,Bệnh viện Đa khoa khu vực Long Khánh (Đồng Nai) đang điều trị cho 73 bệnh nhân nghi ngộ độc thực phẩm sau khi ăn bánh mì.
https://vtv.vn/xa-hoi/hy-sinh-cho-ngay-chien-thang-20240501205535123.htm,01/05/2024,"Để có được chiến thắng là máu xương của những người chiến sĩ đã ""trộn cùng bùn non"" khắp các chiến hào để làm nên một Điện Biên ""Nên vành hoa đỏ, nên thiên sử vàng""."
https://vtv.vn/xa-hoi/quan-tam-va-cham-soc-den-quyen-loi-cua-nguoi-lao-dong-la-trach-nhiem-20240501200400086.htm,01/05/2024,"Với sự tham gia tích cực của các cấp công đoàn và doanh nghiệp, lao động Việt Nam sẽ có một năm làm việc ổn định và yên tâm sản xuất."
https://vtv.vn/xa-hoi/canh-bao-nguy-co-chay-rung-o-muc-cao-tai-nghe-an-20240501195556948.htm,01/05/2024,"Nền nhiệt trên địa bàn tỉnh Nghệ An đang ở mức cao với nhiệt độ có nơi vượt trên 42 độ C, cảnh báo cháy rừng lên cấp độ cực kỳ nguy hiểm."
https://vtv.vn/xa-hoi/ha-noi-un-tac-tai-cua-ngo-phia-nam-ngay-cuoi-nghi-le-30-4-1-5-20240501195131904.htm,01/05/2024,"Ngày cuối cùng của kỳ nghỉ lễ, tuy đã cố gắng khởi hành sớm nhưng nhiều người vẫn bị kẹt trong cảnh ùn tắc tại các cửa ngõ phía Nam của thủ đô."
https://vtv.vn/xa-hoi/tai-xe-xe-khach-vi-pham-nong-do-con-cho-qua-31-nguoi-tren-cao-toc-20240501193513994.htm,01/05/2024,"Lực lượng CSGT phát hiện tài xế xe khách giường nằm vi phạm nồng độ cồn, chở quá 31 hành khách lưu thông trên cao tốc Pháp Vân Cầu Giẽ."
https://vtv.vn/xa-hoi/thu-tuong-chi-dao-quyet-liet-trien-khai-cac-bien-phap-phong-chay-chua-chay-rung-tren-pham-vi-ca-nuoc-20240501191028581.htm,01/05/2024,"Thủ tướng Phạm Minh Chính ký ban hành Công điện yêu cầu các bộ ngành, địa phương tiếp tục quyết liệt triển khai có hiệu quả các biện pháp phòng cháy, chữa cháy rừng."
