,Categorical,Date,Url,Pred
1362,economic,12/05/2024,https://vtv.vn/kinh-te/my-doi-mat-khung-hoang-nha-o-20240512104859955.htm,Tổng thống Donald Trump của Mỹ cho biết tình trạng thiếu nhà ở mức cao khiến người dân lo lắng với vấn đề tiền thuê nhà và giá nhà tăng.
1363,economic,12/05/2024,https://vtv.vn/kinh-te/viet-nam-la-thoi-nam-cham-thu-hut-fdi-20240512094656446.htm,"Việt Nam tiếp tục là một thỏi nam châm hút đầu tư từ các ông lớn ngành công nghiệp ô tô, điện máy, ô tô và phần còn lại của khu vực."
1364,economic,12/05/2024,https://vtv.vn/kinh-te/san-thuong-mai-dien-tu-huong-den-nguoi-tieu-dung-gen-z-20240512092904163.htm,24 triệu người tiêu dùng Gen Z tại TP Hồ Chí Minh tăng 16% so với cùng kỳ năm 2022.
1365,economic,12/05/2024,https://vtv.vn/kinh-te/giam-muc-dau-tu-du-an-ho-tro-tai-dinh-cu-san-bay-long-thanh-20240512163855595.htm,"UBND tỉnh Đồng Nai quyết định điều chỉnh dự án thu hồi đất, bồi thường, hỗ trợ, tái định cư Cảng hàng không quốc tế Long Thành."
1366,economic,12/05/2024,https://vtv.vn/kinh-te/sau-rieng-giu-ngoi-vuong-trong-xuat-khau-rau-qua-20240512140853334.htm,"Hiện nay, xuất khẩu sầu riêng 4 tháng đầu năm nay đạt hơn 1,6 triệu USD, tăng gấp gần 200.000 ha so với cùng kỳ năm ngoái."
1367,economic,12/05/2024,https://vtv.vn/kinh-te/nhan-to-moi-khien-dong-yen-truot-gia-20240512090509194.htm,Các nhà đầu tư cá nhân Nhật Bản chia sẻ với Tuổi Trẻ Online về sự sụt giảm của đồng Yen sau khi các nhà đầu tư cá nhân bán đồng yen để mua các loại tiền tệ có lãi suất thấp.
1368,economic,12/05/2024,https://vtv.vn/kinh-te/cac-ty-phu-dang-thay-doi-cach-tieu-tien-nhu-the-nao-20240508170709125.htm,"Những tỷ phú trẻ tuổi có xu hướng chi tiêu nhiều hơn để sống cuộc sống mà không cần đến tiền mặt, nhưng vẫn có thể trở thành mục tiêu của những kẻ lừa đảo."
1369,economic,12/05/2024,https://vtv.vn/kinh-te/du-lich-ngu-len-ngoi-20240512080714117.htm,5 điểm đến phổ biến giúp du khách có giấc ngủ ngon khi trở về Việt Nam. Du lịch ngủ có thể trở thành một xu hướng mới cho du lịch.
1370,economic,12/05/2024,https://vtv.vn/kinh-te/xuat-khau-tan-dung-loi-the-thi-truong-hang-xom-20240510175046906.htm,"Nhiều doanh nghiệp dệt may chuyển sang hướng đến thị trường nội địa hóa cao, tăng doanh thu bằng các chương trình khuyến mãi, ưu đãi cho khách hàng..."
1371,economic,11/05/2024,https://vtv.vn/kinh-te/xuat-khau-tom-tiep-tuc-gap-kho-2024051108330627.htm,"Xuất khẩu tôm sang Mỹ, Trung Quốc, Malaysia... là những đơn hàng khó khăn khiến xuất khẩu tôm của Việt Nam gặp nhiều khó khăn."
1372,economic,11/05/2024,https://vtv.vn/kinh-te/doi-thoai-go-kho-cho-doanh-nghiep-khu-cong-nghe-cao-hoa-lac-20240511083734762.htm,"Bộ Khoa học và Công nghệ đã phối hợp với UBND TP Hà Nội tổ chức hội nghị đối thoại đầu tiên với doanh nghiệp về vấn đề đầu tư, kinh doanh."
1373,economic,11/05/2024,https://vtv.vn/kinh-te/giam-thue-gia-tri-gia-tang-giup-thuc-day-tieu-dung-20240511083840609.htm,"Thời gian qua, nhiều doanh nghiệp cho rằng cần sớm xây dựng môi trường kinh doanh bình đẳng và thúc đẩy tăng trưởng kinh tế."
1374,economic,11/05/2024,https://vtv.vn/kinh-te/go-diem-nghen-tai-cua-khau-kim-thanh-lao-cai-20240511083945896.htm,"Nhiều doanh nghiệp cho biết, thời gian qua nhiều năm qua gặp không ít khó khăn trong việc làm sổ thông hành, nhất là vào dịp cuối tuần."
1375,economic,11/05/2024,https://vtv.vn/kinh-te/cang-cai-mep-duoc-phep-tiep-nhan-sieu-tau-container-20240511084038312.htm,"Ngày 2-5, UBND TP Bà Rịa - Vũng Tàu cho phép cảng container quốc tế Cái Mép tiếp nhận tàu container trọng tải đến 214.121 DWT giảm tải trên sông Cái Mép - Thị Vải."
1376,economic,11/05/2024,https://vtv.vn/kinh-te/lam-giau-tu-cay-nam-20240511083546295.htm,"Từ một xã hội nông thôn thuần nông, ông Vũ Tuấn Hiệp, xã Hồng Thuận, huyện Giao Thủy, tỉnh Nam Định trở thành tỷ phú nhờ nghề trồng nấm."
1377,economic,11/05/2024,https://vtv.vn/kinh-te/doanh-nghiep-xuat-khau-thuy-san-no-luc-vuot-qua-kho-khan-20240511083406876.htm,Xuất khẩu thủy sản mang về nhiều khó khăn do hàng loạt các yếu tố đầu vào cho sản xuất và gặp nhiều khó khăn.
1378,economic,11/05/2024,https://vtv.vn/kinh-te/chinh-sach-mien-giam-thue-phi-phao-cuu-sinh-cho-doanh-nghiep-vuot-bao-2024051016550499.htm,"Tổng cục Thuế kiến nghị Quốc hội xem xét tiếp tục giảm 2% thuế GTGT với một số nhóm hàng hóa, dịch vụ."
1379,economic,11/05/2024,https://vtv.vn/kinh-te/ung-dung-open-api-de-tao-ra-trai-nghiem-moi-ve-ngan-hang-tu-dong-20240511112336939.htm,BIDV và FPT Software chính thức ký kết hợp tác giữa nhà sáng lập - thương hiệu ngân hàng thương mại đầu tiên của Việt Nam - BIDV.
1380,economic,11/05/2024,https://vtv.vn/kinh-te/chinh-phu-yeu-cau-xu-ly-nghiem-viec-thao-tung-gia-vang-20240511095225978.htm,Chính phủ vừa phê duyệt phương án xử lý nợ xấu của Ngân hàng Nhà nước trong 7 năm gần đây.
1381,economic,11/05/2024,https://vtv.vn/kinh-te/thanh-kiem-tra-thi-truong-vang-chuyen-ngay-ho-so-vi-pham-sang-bo-cong-an-20240511101124562.htm,Phó Thủ tướng Lê Minh Khái yêu cầu Sở Tài chính phối hợp cơ quan chức năng kiểm tra chuyên ngành đối với thị trường vàng. Khẩn trương kiểm tra chuyên ngành và xử lý nghiêm vi phạm hành chính trong kinh doanh vàng.
1382,economic,11/05/2024,https://vtv.vn/kinh-te/da-nang-huong-den-thanh-pho-dang-dau-tu-20240510212011823.htm,"Đà Nẵng được đánh giá là thành phố đáng sống, đáng đầu tư nhất tại Việt Nam."
1383,economic,11/05/2024,https://vtv.vn/kinh-te/trien-vong-cat-giam-lai-suat-ho-tro-chung-khoan-chau-au-20240510211325552.htm,Các nhà đầu tư vẫn lạc quan về thị trường chứng khoán châu Âu trong bối cảnh nhiều biến động của chính sách tiền tệ đang xoay trục sang cắt giảm lãi suất của các ngân hàng trung ương trong bối cảnh lo sợ rủi ro tăng lãi suất.
1384,economic,11/05/2024,https://vtv.vn/kinh-te/kinh-te-anh-thoat-suy-thoai-20240510210703991.htm,"Nền kinh tế Anh đã trở lại trạng thái khỏe mạnh lần đầu tiên kể từ sau đại dịch Saxifrag-19, sau khi giảm 0,3% so với cùng kỳ năm ngoái."
1385,economic,11/05/2024,https://vtv.vn/kinh-te/ha-noi-yeu-cau-tat-ca-bo-phan-mot-cua-thu-phi-khong-dung-tien-mat-tu-1-6-20240511085821578.htm,"Thủ tục hành chính phát sinh nhiều phiền phức khi thanh toán phí, lệ phí không dùng tiền mặt tại các bộ phận một cửa."
1386,economic,11/05/2024,https://vtv.vn/kinh-te/nguon-fdi-rot-vao-det-may-o-at-lam-the-nao-de-tan-dung-hieu-qua-20240510172804836.htm,"Theo Hiệp hội Dệt may Việt Nam, việc áp dụng cơ chế đặc thù do Hiệp hội Dệt may Việt Nam (VCCI) mang đến cho doanh nghiệp dệt may một cách hiệu quả và bền vững là một trong những ngành hàng xuất khẩu chủ lực của ngành dệt may."
1387,economic,11/05/2024,https://vtv.vn/kinh-te/yen-sao-xuat-khau-chinh-ngach-sang-phap-2024051020310997.htm,"Đầu năm 2024, công ty Hải Yến Nha Trang (Khánh Hòa) chính thức thông quan xuất khẩu sang thị trường châu Âu, đánh dấu bước tiến quan trọng cho ngành yến sào Việt Nam."
1388,economic,11/05/2024,https://vtv.vn/kinh-te/341-708-ma-so-vung-trong-sau-rieng-khong-duoc-giam-sat-20240511065830246.htm,"Theo Bộ Nông nghiệp và Phát triển nông thôn, việc áp dụng các tiêu chuẩn về chất lượng khi xuất khẩu sang Trung Quốc là một trong những rào cản khiến xuất khẩu sầu riêng của Việt Nam gặp nhiều khó khăn."
1389,economic,11/05/2024,https://vtv.vn/kinh-te/du-tru-ngoai-hoi-cua-nhat-ban-giam-20240510215306958.htm,"Dự trữ ngoại hối của Nhật Bản đã giảm 14 tỷ USD trong tháng 4/2024, sau khi mua 6.200 tỷ Yen (40 tỷ USD) trong tháng 3/2024."
1390,economic,11/05/2024,https://vtv.vn/kinh-te/vo-mong-lam-giau-tu-tiep-thi-lien-ket-20240511044611159.htm,Nhiều người làm tiếp thị liên kết cho rằng họ phải đóng thuế thu nhập cá nhân lên đến hàng tỷ đồng.
1391,economic,11/05/2024,https://vtv.vn/kinh-te/my-bo-sung-37-thuc-the-trung-quoc-vao-danh-sach-han-che-thuong-mai-20240511014150739.htm,"Chính phủ Mỹ bổ sung thêm 37 thực thể vào danh sách hạn chế thương mại, trong đó có 22 thực thể được cho là có liên quan đến vụ khinh khí cầu bay qua không phận của Mỹ."
1392,economic,10/05/2024,https://vtv.vn/kinh-te/trai-nghiem-dich-vu-chuan-muc-quoc-te-danh-cho-khach-hang-cao-cap-20240510161110707.htm,"Chỉ trong khoảng một tháng, BIDV đã mang đến cho khách hàng cao cấp tại Việt Nam cơ hội tiếp cận các giải pháp tài chính đẳng cấp quốc tế."
1393,social,05/04/2024,https://vtv.vn/xa-hoi/bac-bo-bac-trung-bo-dem-va-sang-som-co-mua-dong-va-suong-mu-20240405170900213.htm,"Tin tức đáng chú ý: Nắng nóng gay gắt ở khu vực Tây Bắc Bộ, Tây Nguyên và Nam Bộ ngày nắng nóng gay gắt."
1394,social,05/04/2024,https://vtv.vn/xa-hoi/tp-nha-trang-thong-tin-ve-vu-1-hoc-sinh-tu-vong-va-nhieu-em-nhap-vien-sau-bua-sang-20240405151422012.htm,"UBND TP Nha Trang thông tin một số học sinh có biểu hiện đau bụng, nôn ói, đau đầu nên đã tử vong."
1395,social,05/04/2024,https://vtv.vn/xa-hoi/khu-dan-cu-ha-noi-moi-mon-cho-nuoc-sach-20240405143802007.htm,"Ngày 2-5, bà con khu đất dịch vụ ở Hoài Đức, Hoài Đức, Hà Nội liên tục kêu khó khăn về nguồn nước sạch."
1396,social,05/04/2024,https://vtv.vn/doi-song/cai-tao-chinh-trang-khu-vuc-ho-thien-quang-nguoi-dan-ky-vong-gia-tri-tu-khong-gian-mo-20240405104126141.htm,"Ngày 3-5, UBND quận Hai Bà Trưng (Hà Nội) khởi công xây dựng khu vực hồ Thiền Quang, đồng thời xây dựng 5 điểm không gian mở phục vụ lợi ích của người dân."
1397,social,05/04/2024,https://vtv.vn/xa-hoi/3-nguoi-di-xe-may-bi-lot-vao-gam-xe-container-20240405131311954.htm,"Xe container đâm vào dải phân cách khiến người dân khóc gào, cầu cứu. Người dân hoảng sợ khi nghe tiếng kêu cứu của người dân."
1398,social,05/04/2024,https://vtv.vn/xa-hoi/dao-gieng-duoi-day-song-de-lay-nuoc-sinh-hoat-20240405112132633.htm,"Ngày 2-5, dòng nước nhỏ xíu ấy cứ chảy tí tách ra từ sông Linh, rồi cạn dần trong những ngày gần đây."
1399,social,05/04/2024,https://vtv.vn/xa-hoi/truy-tim-nhan-than-nam-gioi-tu-vong-o-bai-giua-song-hong-20240405125957653.htm,"Một người đàn ông 30 tuổi có tên là nam giới, khoảng 25-30 tuổi, đang trong tình trạng phân hủy mạnh."
1400,social,05/04/2024,https://vtv.vn/xa-hoi/khoi-dong-canh-dong-1-trieu-ha-lua-chat-luong-cao-o-dbscl-20240405115750679.htm,"Bộ NN&PTNT chính thức khởi động cánh đồng 1 triệu ha lúa chất lượng cao, phát thải thấp vùng đồng bằng sông Cửu Long."
1401,social,05/04/2024,https://vtv.vn/xa-hoi/to-chuc-dieu-binh-dieu-hanh-ky-niem-50-nam-ngay-truyen-thong-luc-luong-canh-sat-co-dong-20240405121336309.htm,Bộ Công an quy định về tổ chức lễ kỷ niệm 50 năm ngày truyền thống lực lượng Cảnh sát cơ động và đón nhận danh hiệu Anh hùng lực lượng vũ trang nhân dân.
1402,social,05/04/2024,https://vtv.vn/xa-hoi/chay-lon-tai-kho-phe-lieu-gam-cau-vuot-me-tri-ha-noi-20240405121928903.htm,"Tin tức đáng chú ý: Một vụ cháy lớn tại một kho phế liệu tại quận Nam Từ Liêm, Hà Nội. Nguyên nhân vụ cháy được xác định là do một kho phế liệu bị thiêu rụi."
1403,social,05/04/2024,https://vtv.vn/xa-hoi/xe-cho-nhua-duong-dang-chay-boc-chay-du-doi-2024040511162568.htm,"Phát hiện người dân và người dân báo cháy, chiếc xe bồn chở nhựa đường bốc cháy dữ dội. Người dân báo công an."
1404,social,05/04/2024,https://vtv.vn/giao-duc/nha-trang-nhieu-hoc-sinh-co-bieu-hien-ngo-doc-thuc-pham-sau-an-sang-20240405120159283.htm,"Các thầy cô giáo đang sơ cứu nhiều học sinh có biểu hiện nghi bị ngộ độc thực phẩm do ăn cơm gà, thức ăn nhanh."
1405,social,05/04/2024,https://vtv.vn/kinh-te/9-loai-phu-cap-theo-che-do-tien-luong-moi-tu-ngay-1-7-2024-2024040511440993.htm,"Theo phương án cải cách tiền lương năm 2024, từ năm 2024 đến 2024 sẽ được tăng thêm 0,5% so với cùng kỳ năm trước."
1406,social,05/04/2024,https://vtv.vn/xa-hoi/cuu-mot-phu-nu-nga-tu-tang-3-xuong-tang-1-20240405105329369.htm,"Công an quận 5 cho biết người phụ nữ 55 tuổi ngã từ tầng 3 xuống mái tôn tầng 1 của căn nhà trên đường Trần Hưng Đạo, phường 2, quận 5 (TP Hồ Chí Minh) khiến công an quận 5 thương nặng."
1407,social,05/04/2024,https://vtv.vn/xa-hoi/nhan-hon-400-trieu-dong-tien-chuyen-nham-nguoi-dan-lien-bao-cong-an-de-tra-lai-20240405101958946.htm,"Sau khi nhận được số tiền hơn 400 triệu đồng từ tài khoản ngân hàng lạ, anh Nguyễn Thành Trung đã nhận hơn 400 triệu đồng. Sau khi nhận được số tiền này, Công an tỉnh An Giang đã truy tìm."
1408,social,05/04/2024,https://vtv.vn/xa-hoi/can-nang-cao-y-thuc-cua-lai-xe-khi-tham-gia-cac-tuyen-duong-cao-toc-20240405091855926.htm,"Trên đường cao tốc, nhiều lái xe vẫn chủ quan và không tuân thủ quy định về an toàn giao thông."
1409,social,05/04/2024,https://vtv.vn/xa-hoi/nguoi-co-cong-voi-cach-mang-se-duoc-tang-tro-cap-tu-1-7-2024-20240405085905323.htm,"Theo Bộ Nội vụ, từ ngày 27-4 đến 1-5, mức trợ cấp ưu đãi người có công với cách mạng là 2.055.000 đồng."
1410,social,05/04/2024,https://vtv.vn/xa-hoi/ca-nuoc-co-hon-90-trieu-nguoi-tham-gia-bao-hiem-y-te-trong-quy-i-2024-20240405085332081.htm,"Bộ Y tế công bố kết quả đạt được trong quý I/2024. Kết quả này cho thấy số người tham gia bảo hiểm y tế đã vượt qua con số 90 triệu người, tăng 0,28% so với cùng kỳ năm trước."
1411,social,05/04/2024,https://vtv.vn/xa-hoi/hang-nghin-ha-cay-trong-o-dak-nong-dang-doi-mat-nguy-co-thieu-nuoc-20240405084717629.htm,"Tại tỉnh Đắk Nông, lượng nước tưới cục bộ cho cây trồng đã cạn kiệt khiến nguồn nước mặt hồ, suối lớn dần cạn kiệt. Chính quyền địa phương đã phải hút cả nước bùn để cứu cây cà phê."
1412,social,05/04/2024,https://vtv.vn/xa-hoi/hon-200-diem-sut-lun-sat-lo-nghiem-trong-tai-kien-giang-20240405082855026.htm,"Tại các điểm sụt lún, sạt lở do nắng nóng kéo dài đã khiến người dân lo lắng về tính mạng và thiệt hại về tính mạng."
1413,social,05/04/2024,https://vtv.vn/xa-hoi/dinh-chi-3-cho-o-bien-hoa-do-khong-dam-bao-phong-chay-chua-chay-20240405082010847.htm,"Các chợ truyền thống ở Biên Hòa bị đình chỉ hoạt động 3 chợ Tam Hòa (phường Tam Hòa, quận Bình Tân) để khắc phục các thiếu sót, mất an toàn về PCCC."
1414,social,05/04/2024,https://vtv.vn/xa-hoi/hon-42-ha-rung-phong-ho-bi-anh-huong-sau-vu-chay-rung-tai-dien-bien-20240405081333978.htm,"Với lượng khói bốc lên cao và ảnh hưởng trực tiếp đến rừng, Điện Biên đã có báo cáo tổng quan về nguy cơ cháy rừng ở Điện Biên."
1415,social,05/04/2024,https://vtv.vn/xa-hoi/thoi-tiet-ngay-5-4-bac-bo-co-mua-rao-va-dong-rai-rac-20240405061846802.htm,"Tin tức đáng chú ý: 1-5 và 1-5: Nắng nóng gay gắt ở phía Bắc, mưa lớn có nơi nắng nóng gay gắt; chiều tối và đêm có dông dông."
1416,social,05/04/2024,https://vtv.vn/xa-hoi/bai-hoc-canh-giac-cho-nguoi-dan-sau-vu-hoa-hoan-tai-tp-ho-chi-minh-20240404205443502.htm,"Tin tức đáng chú ý: 124 đường Phạm Thế Hiển, quận 8, TP Hồ Chí Minh có cháy lớn. 200 triệu đồng/tháng."
1417,social,05/04/2024,https://vtv.vn/xa-hoi/tp-ho-chi-minh-bat-dau-sat-nhap-cac-khu-pho-ap-20240404215809126.htm,"Chỉ trong năm 2020, TP Hồ Chí Minh đã sắp xếp lại khu phố cũ để đảm bảo mô hình tổ dân phố, tổ nhân dân như trước đây."
1418,social,05/04/2024,https://vtv.vn/xa-hoi/nhieu-thanh-thieu-nien-tai-tinh-quang-ngai-bi-lua-dua-sang-campuchia-20240404175847623.htm,"Trong tuần qua, có gần 10 trường hợp người Quảng Ngãi bị lừa sang Campuchia làm việc. Từ đầu tháng đến nay, các trường hợp người Quảng Ngãi bị đưa về nước."
1419,social,05/04/2024,https://vtv.vn/xa-hoi/dien-mao-moi-cua-nut-giao-mai-dich-truoc-ngay-thong-xe-cau-vuot-thep-20240404164542006.htm,"Công trình cầu vượt thép Mai Dịch trên đường Xuân Thủy, Xuân Thủy, Hồ Tùng Mậu sẽ chính thức hoàn thành, đưa vào sử dụng vào tháng 4/2024."
1420,social,05/04/2024,https://vtv.vn/xa-hoi/tay-nguyen-cham-lo-doi-song-cho-dong-bao-ngheo-20240404224617736.htm,"Mỗi căn nhà ở các thôn, khu phố ở Đắk Nông (xã Quảng Khê, huyện Đắk Glong, tỉnh Đắk Nông) xây dựng khang trang, đẹp đẽ cho bà con có hoàn cảnh khó khăn về nhà ở."
1421,social,04/04/2024,https://vtv.vn/xa-hoi/anh-hop-luyen-dieu-binh-dieu-hanh-ky-niem-70-nam-chien-thang-dien-bien-phu-20240404162628466.htm,"Đại tướng Phan Văn Giang - Bộ trưởng Bộ Quốc phòng và Đại tướng Tô Lâm - Bộ trưởng Bộ Công an tham gia diễu binh, diễu hành kỷ niệm 70 năm Chiến thắng Điện Biên Phủ."
1422,social,04/04/2024,https://vtv.vn/xa-hoi/hang-chuc-ngan-hecta-cay-trong-bi-chay-nghi-co-nguoi-pha-hoai-20240404181126382.htm,"Một ngôi nhà ở huyện Lâm Hà, tỉnh Lâm Đồng cháy lan sang khu đất hơn 20.000 m2 do ngọn lửa từ rừng thông bên cạnh, khiến toàn bộ diện tích hơn 20.000 m2 đất nông nghiệp, mắc ca, mít của người dân bị thiêu rụi."
1423,social,04/04/2024,https://vtv.vn/xa-hoi/nhieu-o-to-vo-lop-tren-cao-toc-cam-lo-la-son-vi-mat-duong-nong-60-do-c-20240404184502999.htm,Tin tức đáng chú ý: Lốp xe ô tô bị vỡ lốp; CSGT kiểm tra kỹ lưỡng chỗ ngồi; Đề phòng tai nạn giao thông nghiêm trọng.
1424,social,04/04/2024,https://vtv.vn/xa-hoi/vu-19-hoc-sinh-bi-ngo-doc-khuyen-cao-nguoi-dan-khong-mua-cac-do-choi-nguy-hai-20240404184233246.htm,"Một số học sinh lớp 6 tại Vĩnh Long bị nôn, khó thở sau khi tiếp xúc với đồ chơi có tên Fart bomb."
1425,social,04/04/2024,https://vtv.vn/xa-hoi/suc-khoe-nan-nhan-trong-vu-chay-khi-metan-duoi-ham-lo-o-quang-ninh-da-on-dinh-20240404173937714.htm,"Thủ tướng Phạm Minh Chính chủ trì phiên họp lần thứ 2 của ủy ban nhân dân tỉnh Quảng Ninh về tình hình sự cố hầm lò, sáng 3-5."
1426,social,04/04/2024,https://vtv.vn/xa-hoi/duong-sat-tang-nhieu-chuyen-tau-dip-nghi-le-30-4-va-1-5-20240404174630166.htm,Thông tin từ Tổng công ty Cảng hàng không Việt Nam (ACV) cho biết sẽ có thêm nhiều chuyến tàu khách đi lại cho người dân trong dịp lễ 30/4 và 1/5.
1427,social,04/04/2024,https://vtv.vn/xa-hoi/lien-tiep-xay-ra-3-tran-dong-dat-tai-kon-tum-20240404160535866.htm,"3 trận động đất liên tiếp xảy ra tại khu vực huyện Kon Plông, tỉnh Kon Tum. 3 trận động đất liên tiếp xảy ra tại khu vực huyện Kon Plông, tỉnh Kon Tum."
1428,social,04/04/2024,https://vtv.vn/xa-hoi/huy-dong-hon-600-nguoi-chua-chay-rung-dien-bien-20240404162357897.htm,"Tin tức đáng chú ý: Khám chữa cháy rừng tại huyện Tủa Chùa, tỉnh Điện Biên; Huy động lực lượng chữa cháy tại các khu vực rừng phòng hộ; Khu vực rừng Trại Động Cát (Lô 3 khoảnh 4) ở huyện Tủa Chùa, tỉnh Điện Biên."
1429,social,04/04/2024,https://vtv.vn/xa-hoi/de-xuat-nghi-5-ngay-lien-tiep-dip-30-4-va-1-5-nam-2024-20240404163241547.htm,Bộ Lao động - Thương binh và Xã hội đề xuất hoán đổi ngày làm việc bình thường và làm bù sang ngày khác để dịp lễ 30/4 và 1/5 năm 2024.
1430,social,04/04/2024,https://vtv.vn/doi-song/pho-trang-tien-sap-co-dien-mao-moi-20240404140505871.htm,"Ngày 2-5, chủ đầu tư dự án nâng cấp, cải tạo, chỉnh trang tuyến phố Tràng Tiền (quận Hoàn Kiếm, Hà Nội)."
1431,social,04/04/2024,https://vtv.vn/xa-hoi/hai-chi-em-bi-ngo-doc-do-an-nham-la-ngon-20240404122236057.htm,"Các bác sĩ khuyến cáo hai chị em ăn nhầm lá ngón khi ăn trưa ở huyện Cẩm Khê (Phú Thọ), Phú Thọ đã nhập viện. Hai chị em ăn nhầm lá ngón, uống thuốc chống co giật, sốt ruột, suy hô hấp, suy hô hấp, co giật."
1432,social,04/04/2024,https://vtv.vn/xa-hoi/quy-dinh-moi-ve-dao-tao-lai-xe-cac-hang-b1-b2-c-20240404115019349.htm,"Bộ Giao thông vận tải vừa ban hành quy định về đào tạo lái xe các hạng B1, B2, C theo quy định mới."
1433,social,04/04/2024,https://vtv.vn/xa-hoi/ha-noi-xu-ly-hon-800-truong-hop-xe-tu-che-20240404122608088.htm,"Tin tức đáng chú ý: Xe ba bánh tự sản xuất, lắp ráp; người khuyết tật đeo bám, gây khó khăn khi tham gia giao thông."
1434,social,04/04/2024,https://vtv.vn/xa-hoi/nang-nong-dien-rong-nguy-co-cao-xay-ra-chay-rung-20240404075433282.htm,"Tin tức đáng chú ý: Nắng nóng gay gắt ở nhiều vùng trên cả nước; Nghệ An, Thừa Thiên Huế và các tỉnh thành trên cả nước."
1435,social,04/04/2024,https://vtv.vn/xa-hoi/du-thao-luat-moi-de-xuat-csgt-duoc-dung-xe-nguoi-dan-trong-4-truong-hop-20240404111516274.htm,"Bộ Công an đề xuất CSGT được dừng phương tiện tham gia giao thông dựa vào 4 căn cứ sau khi phát hiện hành vi vi phạm pháp luật về trật tự, an toàn giao thông đường bộ."
1436,social,04/04/2024,https://vtv.vn/xa-hoi/trien-lam-tem-chao-mung-100-nam-xay-dung-va-phat-trien-thanh-pho-nha-trang-2024040411054677.htm,"Ngày 29-4, hàng ngàn người chơi tem, sinh viên, học sinh trên địa bàn TP Nha Trang (Khánh Hòa) được trưng bày 40 khung tem với hàng nghìn con tem bưu chính và các vật phẩm về phong cảnh, kiến trúc, con người Nha Trang xưa và nay."
1437,social,04/04/2024,https://vtv.vn/xa-hoi/duong-bo-cao-toc-phai-co-toi-thieu-4-lan-xe-20240404092815843.htm,"Bộ Giao thông Vận tải vừa ban hành quy định về việc lắp đặt trạm thu phí trên đường cao tốc, không được vượt quá 120 km/h."
1438,social,04/04/2024,https://vtv.vn/xa-hoi/cao-toc-cam-lam-vinh-hao-gan-9000-ty-dong-san-sang-thong-xe-20240404092558921.htm,"Ngày 4-5, Tổng công ty Cảng hàng không Việt Nam (ACV) cho biết đã hoàn thành công tác sàng lọc, xử lý các trục đường cao tốc Cam Lâm - Vĩnh Hảo."
1439,social,04/04/2024,https://vtv.vn/xa-hoi/vu-49-nguoi-nhap-vien-sau-khi-an-do-tu-thien-la-su-co-an-toan-thuc-pham-20240404065159652.htm,"Qua hai ngày kiểm tra, nhiều người dân cho rằng bánh mì, bánh bao phát miễn phí là một sự cố an toàn thực phẩm, trong đó có 49 người chết."
1440,social,04/04/2024,https://vtv.vn/xa-hoi/tai-nan-ham-lo-o-quang-ninh-cong-nhan-bi-thuong-bang-hoang-ke-lai-20240404081750636.htm,"Trong lúc làm việc tại khai trường sản xuất than, các công nhân may mắn thoát nạn trong gang tấc."
1441,social,04/04/2024,https://vtv.vn/xa-hoi/chang-trai-liet-2-chan-duoc-hoi-sinh-than-ky-2024040408144626.htm,"Các bác sĩ chuyên khoa thần kinh đã tiến hành ca phẫu thuật lấy bỏ khối u ngoài màng cứng gây chèn ép tủy sống, khiến người bệnh đau lưng, yếu chi, tê bì chân tay, phải đi lại nhiều lần."
1442,social,04/04/2024,https://vtv.vn/xa-hoi/hang-tram-tan-ca-long-be-chet-tai-hai-duong-20240404085033229.htm,"Ngày 28-2, lượng cá chết hàng loạt ở các lồng nuôi cá lồng trên sông Thái Bình, tỉnh Hải Dương. Báo cáo của Sở Nông nghiệp và Phát triển nông thôn tỉnh Hải Dương."
1443,social,04/04/2024,https://vtv.vn/xa-hoi/19-hoc-sinh-o-vinh-long-di-cap-cuu-vi-ngo-doc-bom-hoi-20240404075532316.htm,"Một số học sinh ở Vĩnh Long bị ngộ độc do mua bom hôi (Fart bomb, made in China) từ bên ngoài vào sân trường chơi, 19 học sinh ở Vĩnh Long bị ngộ độc."
1444,social,04/04/2024,https://vtv.vn/chinh-tri/ky-luat-khien-trach-pho-giam-doc-so-y-te-tinh-kien-giang-20240404063611211.htm,"Qua hai lần kiểm điểm, nhiều cán bộ lãnh đạo huyện Tân Hiệp, Kiên Giang đã bị xử lý kỷ luật ông Chung Tấn Thịnh, Phó Giám đốc Sở Y tế tỉnh Kiên Giang."
1445,social,04/04/2024,https://vtv.vn/xa-hoi/dieu-tra-lam-ro-trach-nhiem-trong-su-co-ham-lo-lam-4-nguoi-tu-vong-20240404060216384.htm,"Chiều 3-5, Bộ trưởng Bộ Tài nguyên và Môi trường Đặng Quốc Khánh đã đến Công ty Than Thống Nhất để làm rõ trách nhiệm do cháy khí Mê-tan tại khu vực khai trường sản xuất than hầm lò."
1446,social,04/04/2024,https://vtv.vn/xa-hoi/mien-bac-giam-nhiet-chieu-toi-mua-giong-o-nhieu-khu-vuc-20240404055231628.htm,Tin tức đáng chú ý: Nắng nóng gay gắt ở phía Tây Bắc Bộ và miền Trung tiếp tục nắng nóng; Hà Nội và các tỉnh thành từ Quảng Ninh bắt đầu giảm nhiệt.
